"Markettype","Trddt","Dnvaltrdtl"
"4","2022-02-15","300824470777.000"
"1","2022-02-15","306939978588.000"
"32","2022-02-15","34578447290.000"
"16","2022-02-15","184989836262.000"
"64","2022-02-16","936452039.000"
"2","2022-02-16","14768512.000"
"8","2022-02-16","52770019.000"
"4","2022-02-16","295789550441.000"
"1","2022-02-16","293304110562.000"
"32","2022-02-16","32165254606.000"
"16","2022-02-16","185620816021.000"
"64","2022-02-17","1211974690.000"
"2","2022-02-17","15412520.000"
"8","2022-02-17","48286549.000"
"4","2022-02-17","341124456573.000"
"1","2022-02-17","321596041761.000"
"32","2022-02-17","34088935467.000"
"16","2022-02-17","211852083162.000"
"64","2022-02-18","1324237263.000"
"2","2022-02-18","23518949.000"
"8","2022-02-18","45706986.000"
"4","2022-02-18","293778642402.000"
"1","2022-02-18","297204278249.000"
"32","2022-02-18","29866344015.000"
"16","2022-02-18","186513849407.000"
"64","2022-02-21","1315612374.000"
"2","2022-02-21","31811823.000"
"8","2022-02-21","41079474.000"
"4","2022-02-21","327466831838.000"
"1","2022-02-21","312236748179.000"
"32","2022-02-21","32960332337.000"
"16","2022-02-21","227546344378.000"
"64","2022-02-22","1084750018.000"
"2","2022-02-22","31500430.000"
"8","2022-02-22","47260525.000"
"4","2022-02-22","355492144180.000"
"1","2022-02-22","352714576073.000"
"32","2022-02-22","34764818367.000"
"16","2022-02-22","235065353977.000"
"64","2022-02-23","1196648369.000"
"2","2022-02-23","24765933.000"
"8","2022-02-23","58197037.000"
"4","2022-02-23","369778516875.000"
"1","2022-02-23","369562906438.000"
"32","2022-02-23","45910558536.000"
"16","2022-02-23","255440439255.000"
"64","2022-02-24","1456643241.000"
"2","2022-02-24","33865913.000"
"8","2022-02-24","98839439.000"
"4","2022-02-24","475427381751.000"
"1","2022-02-24","518213538603.000"
"32","2022-02-24","51365988764.000"
"16","2022-02-24","317397572310.000"
"64","2022-02-25","932751982.000"
"2","2022-02-25","30450230.000"
"8","2022-02-25","59909931.000"
"4","2022-02-25","340585242222.000"
"1","2022-02-25","395219555545.000"
"32","2022-02-25","46247054185.000"
"16","2022-02-25","236430630990.000"
"64","2022-02-28","982082157.000"
"2","2022-02-28","37368690.000"
"8","2022-02-28","98382004.000"
"4","2022-02-28","323819751148.000"
"1","2022-02-28","363498213410.000"
"32","2022-02-28","50069597610.000"
"16","2022-02-28","211417148796.000"
"64","2022-03-01","803849878.700"
"2","2022-03-01","46827727.000"
"8","2022-03-01","47827770.570"
"4","2022-03-01","338871000600.040"
"1","2022-03-01","369871612957.000"
"32","2022-03-01","42394223284.000"
"16","2022-03-01","217588725039.140"
"64","2022-03-02","672581535.910"
"2","2022-03-02","39712179.000"
"8","2022-03-02","34644461.150"
"4","2022-03-02","308763626779.070"
"1","2022-03-02","343678719503.000"
"32","2022-03-02","36213535916.000"
"16","2022-03-02","209134126479.830"
"64","2022-03-03","1167308416.700"
"2","2022-03-03","20635997.000"
"8","2022-03-03","43985509.730"
"4","2022-03-03","347794805589.790"
"1","2022-03-03","404043894031.000"
"32","2022-03-03","39447162344.000"
"16","2022-03-03","218716670627.430"
"64","2022-03-04","1116777066.390"
"2","2022-03-04","19138381.000"
"8","2022-03-04","59437738.110"
"4","2022-03-04","344315157507.290"
"1","2022-03-04","390617348677.000"
"32","2022-03-04","39930472638.000"
"16","2022-03-04","231203877987.190"
"64","2022-03-07","913246514.930"
"2","2022-03-07","24973096.000"
"8","2022-03-07","78655752.970"
"4","2022-03-07","348786117964.390"
"1","2022-03-07","416026752792.000"
"32","2022-03-07","41972092269.000"
"16","2022-03-07","217556330360.120"
"64","2022-03-08","918597140.390"
"2","2022-03-08","33069495.000"
"8","2022-03-08","76212919.930"
"4","2022-03-08","384385653249.050"
"1","2022-03-08","437996026946.000"
"32","2022-03-08","47418263838.000"
"16","2022-03-08","239888905832.910"
"64","2022-03-09","877237530.860"
"2","2022-03-09","34138233.000"
"8","2022-03-09","114215550.870"
"4","2022-03-09","396456545836.170"
"1","2022-03-09","470826608015.000"
"32","2022-03-09","48790637558.000"
"16","2022-03-09","245377888286.580"
"64","2022-03-10","680585595.230"
"2","2022-03-10","21969492.000"
"8","2022-03-10","67082589.710"
"4","2022-03-10","358104793876.210"
"1","2022-03-10","415898012270.000"
"32","2022-03-10","50046955570.000"
"16","2022-03-10","254466513620.250"
"64","2022-03-11","902676101.420"
"2","2022-03-11","17537531.000"
"8","2022-03-11","78360620.840"
"4","2022-03-11","344388867424.890"
"1","2022-03-11","406019080552.000"
"32","2022-03-11","52556982618.000"
"16","2022-03-11","247013010030.440"
"64","2022-03-14","833162857.840"
"2","2022-03-14","17907562.000"
"8","2022-03-14","84082216.040"
"4","2022-03-14","319857770842.450"
"1","2022-03-14","368940220980.000"
"32","2022-03-14","49002009517.000"
"16","2022-03-14","231832732442.030"
"64","2022-03-15","793363674.450"
"2","2022-03-15","46768158.000"
"8","2022-03-15","160532660.320"
"4","2022-03-15","368030980221.280"
"1","2022-03-15","458059616305.000"
"32","2022-03-15","49802723254.000"
"16","2022-03-15","247899003170.950"
"64","2022-03-16","1115391651.680"
"2","2022-03-16","35630775.000"
"8","2022-03-16","148470750.770"
"4","2022-03-16","387341694153.140"
"1","2022-03-16","467947119211.000"
"32","2022-03-16","54132659090.000"
"16","2022-03-16","282271393574.850"
"64","2022-03-17","1916744480.140"
"2","2022-03-17","37539467.000"
"8","2022-03-17","97214491.430"
"4","2022-03-17","416026399070.220"
"1","2022-03-17","473509488085.000"
"32","2022-03-17","58802348581.000"
"16","2022-03-17","326838600337.260"
"64","2022-03-18","1202633909.080"
"2","2022-03-18","28324715.000"
"8","2022-03-18","88385501.370"
"4","2022-03-18","326311098027.530"
"1","2022-03-18","385744660397.000"
"32","2022-03-18","42491108799.000"
"16","2022-03-18","235667496516.080"
"64","2022-03-21","1139100949.190"
"2","2022-03-21","21022478.000"
"8","2022-03-21","56140022.230"
"4","2022-03-21","349734477620.320"
"1","2022-03-21","374410980418.000"
"32","2022-03-21","46531974243.000"
"16","2022-03-21","244289190519.550"
"64","2022-03-22","1021288092.380"
"2","2022-03-22","16385077.000"
"8","2022-03-22","55004033.200"
"4","2022-03-22","337958601503.410"
"1","2022-03-22","363018292621.000"
"32","2022-03-22","39676749074.000"
"16","2022-03-22","221994201798.180"
"64","2022-03-23","996565624.280"
"2","2022-03-23","15406457.000"
"8","2022-03-23","48253131.760"
"4","2022-03-23","330384170183.290"
"1","2022-03-23","367791266418.000"
"32","2022-03-23","37533051630.000"
"16","2022-03-23","206971364124.650"
"2","2022-03-24","15666387.000"
"64","2022-03-24","938463467.180"
"8","2022-03-24","43352344.700"
"4","2022-03-24","327987560126.750"
"1","2022-03-24","354193068824.000"
"32","2022-03-24","36435083633.000"
"16","2022-03-24","201338944558.020"
"2","2022-03-25","16243786.000"
"64","2022-03-25","893771916.050"
"8","2022-03-25","59688754.920"
"4","2022-03-25","334471504924.450"
"1","2022-03-25","356093487782.000"
"32","2022-03-25","33573881983.000"
"16","2022-03-25","193971913249.720"
"2","2022-03-28","22091198.000"
"64","2022-03-28","616492976.680"
"8","2022-03-28","75568472.910"
"4","2022-03-28","315519258926.100"
"1","2022-03-28","344426419155.000"
"32","2022-03-28","29905053728.000"
"16","2022-03-28","180333072189.020"
"2","2022-03-29","26196334.000"
"64","2022-03-29","547497373.820"
"8","2022-03-29","71304102.290"
"4","2022-03-29","319688595487.600"
"1","2022-03-29","332354752993.000"
"32","2022-03-29","31442742848.000"
"16","2022-03-29","180266254155.430"
"2","2022-03-30","37164825.000"
"64","2022-03-30","536534287.170"
"8","2022-03-30","96371134.480"
"4","2022-03-30","353880155575.070"
"1","2022-03-30","377852019372.000"
"32","2022-03-30","34920037079.000"
"16","2022-03-30","191418366345.890"
"2","2022-03-31","27470961.000"
"64","2022-03-31","653190347.310"
"8","2022-03-31","194896530.480"
"4","2022-03-31","376315745245.520"
"1","2022-03-31","394212573100.000"
"32","2022-03-31","33701363377.000"
"16","2022-03-31","204542826901.530"
"2","2022-04-01","31230260.000"
"64","2022-04-01","769285084.060"
"8","2022-04-01","163964934.230"
"4","2022-04-01","342214142090.750"
"1","2022-04-01","374329167111.000"
"32","2022-04-01","31147489768.000"
"16","2022-04-01","187569019134.340"
"2","2022-04-06","38570879.000"
"64","2022-04-06","531903309.200"
"8","2022-04-06","130445828.630"
"4","2022-04-06","354866289463.270"
"1","2022-04-06","397968851819.000"
"32","2022-04-06","35342580870.000"
"16","2022-04-06","177530339415.930"
"2","2022-04-07","33103168.000"
"64","2022-04-07","567754160.890"
"8","2022-04-07","90047545.120"
"4","2022-04-07","345984348625.810"
"1","2022-04-07","367389100577.000"
"32","2022-04-07","30482509986.000"
"16","2022-04-07","178835229413.700"
"2","2022-04-08","38114374.000"
"64","2022-04-08","445410084.270"
"8","2022-04-08","65162708.090"
"4","2022-04-08","340515320976.770"
"1","2022-04-08","382449832026.000"
"32","2022-04-08","31345365771.000"
"16","2022-04-08","171833134854.840"
"2","2022-04-11","38745967.000"
"64","2022-04-11","472027954.820"
"8","2022-04-11","72722195.040"
"4","2022-04-11","355863919190.840"
"1","2022-04-11","404033916694.000"
"32","2022-04-11","30848958697.000"
"16","2022-04-11","172669101227.690"
"2","2022-04-12","45763333.000"
"64","2022-04-12","426018434.490"
"8","2022-04-12","75051780.640"
"4","2022-04-12","338230161047.860"
"1","2022-04-12","392146393065.000"
"32","2022-04-12","30018158616.000"
"16","2022-04-12","155684665823.310"
"2","2022-04-13","45675156.000"
"64","2022-04-13","403230395.180"
"8","2022-04-13","53429453.730"
"4","2022-04-13","319618385118.780"
"1","2022-04-13","371780030268.000"
"32","2022-04-13","26146132139.000"
"16","2022-04-13","155561844063.720"
"2","2022-04-14","45751676.000"
"64","2022-04-14","504313651.350"
"8","2022-04-14","67090791.920"
"4","2022-04-14","309905756920.440"
"1","2022-04-14","367744189934.000"
"32","2022-04-14","33156219004.000"
"16","2022-04-14","158941436611.290"
"2","2022-04-15","61828975.000"
"64","2022-04-15","579103108.170"
"8","2022-04-15","44672869.960"
"4","2022-04-15","334515670870.330"
"1","2022-04-15","382399103284.000"
"32","2022-04-15","30706156658.000"
"16","2022-04-15","163187476545.690"
"2","2022-04-18","28680138.000"
"64","2022-04-18","511470701.840"
"8","2022-04-18","54905103.350"
"4","2022-04-18","273519688889.630"
"1","2022-04-18","335595110401.000"
"32","2022-04-18","30602442907.000"
"16","2022-04-18","138344248993.960"
"2","2022-04-19","33340849.000"
"64","2022-04-19","341187849.930"
"8","2022-04-19","49803464.880"
"4","2022-04-19","275551303931.650"
"1","2022-04-19","334367699332.000"
"32","2022-04-19","28189142665.000"
"16","2022-04-19","141032328562.780"
"2","2022-04-20","40294006.000"
"64","2022-04-20","372780792.500"
"8","2022-04-20","63597836.330"
"4","2022-04-20","286283192310.260"
"1","2022-04-20","345333620367.000"
"32","2022-04-20","27981625148.000"
"16","2022-04-20","160770688152.500"
"2","2022-04-21","32768028.000"
"64","2022-04-21","449769619.680"
"8","2022-04-21","70765592.260"
"4","2022-04-21","300514865641.990"
"1","2022-04-21","367043613761.000"
"32","2022-04-21","29289045594.000"
"16","2022-04-21","159240098695.560"
"2","2022-04-22","25618439.000"
"64","2022-04-22","367859247.950"
"8","2022-04-22","54247401.060"
"4","2022-04-22","255646121226.630"
"1","2022-04-22","319128197281.000"
"32","2022-04-22","29501742216.000"
"16","2022-04-22","148784396216.140"
"2","2022-04-25","48785806.000"
"8","2022-04-25","114867196.730"
"64","2022-04-25","484487354.710"
"4","2022-04-25","297833585418.980"
"1","2022-04-25","393182433497.000"
"32","2022-04-25","33579640145.000"
"16","2022-04-25","171888699384.280"
"2","2022-04-26","34443243.000"
"8","2022-04-26","82982720.060"
"64","2022-04-26","451532042.060"
"4","2022-04-26","282061033833.900"
"1","2022-04-26","364128700216.000"
"32","2022-04-26","31634771487.000"
"16","2022-04-26","160691527370.490"
"2","2022-04-27","39535340.000"
"8","2022-04-27","80843217.270"
"64","2022-04-27","572296088.570"
"4","2022-04-27","310847118664.550"
"1","2022-04-27","386494775982.000"
"32","2022-04-27","36178188051.000"
"16","2022-04-27","183869179317.350"
"2","2022-04-28","42093866.000"
"8","2022-04-28","79767957.470"
"64","2022-04-28","423516954.020"
"4","2022-04-28","289743284214.650"
"1","2022-04-28","352601400839.000"
"32","2022-04-28","35869711522.000"
"16","2022-04-28","162065273171.820"
"2","2022-04-29","41948198.000"
"8","2022-04-29","90285166.940"
"64","2022-04-29","583569448.930"
"4","2022-04-29","332922725012.620"
"1","2022-04-29","400036879409.000"
"32","2022-04-29","40114880859.000"
"16","2022-04-29","191633915190.450"
"2","2022-05-05","50298389.000"
"64","2022-05-05","600878352.750"
"8","2022-05-05","148293759.530"
"4","2022-05-05","315354222757.300"
"1","2022-05-05","371383735873.000"
"32","2022-05-05","37635407717.000"
"16","2022-05-05","176089114940.600"
"2","2022-05-06","36504249.000"
"64","2022-05-06","425546753.910"
"8","2022-05-06","105055349.990"
"4","2022-05-06","266191364361.260"
"1","2022-05-06","315143529904.000"
"32","2022-05-06","30829293647.000"
"16","2022-05-06","147311653924.900"
"2","2022-05-09","19381242.000"
"64","2022-05-09","450759615.410"
"8","2022-05-09","71984510.090"
"4","2022-05-09","241118366983.700"
"1","2022-05-09","271712902788.000"
"32","2022-05-09","28141796468.000"
"16","2022-05-09","130231309754.480"
"2","2022-05-10","35306385.000"
"64","2022-05-10","428992038.860"
"8","2022-05-10","69168498.730"
"4","2022-05-10","301105912230.470"
"1","2022-05-10","347026682166.000"
"32","2022-05-10","36751721896.000"
"16","2022-05-10","161685979149.310"
"2","2022-05-11","29758111.000"
"64","2022-05-11","639970060.300"
"8","2022-05-11","110516954.700"
"4","2022-05-11","386650846684.810"
"1","2022-05-11","426808965635.000"
"32","2022-05-11","45957025094.000"
"16","2022-05-11","218336439685.510"
"2","2022-05-12","22548514.000"
"64","2022-05-12","380371340.270"
"8","2022-05-12","61061621.530"
"4","2022-05-12","298014289359.190"
"1","2022-05-12","332956202039.000"
"32","2022-05-12","35773881466.000"
"16","2022-05-12","154306504535.000"
"2","2022-05-13","29716186.000"
"64","2022-05-13","771403836.250"
"8","2022-05-13","95922910.850"
"4","2022-05-13","282321548345.920"
"1","2022-05-13","310700104117.000"
"32","2022-05-13","30044975131.000"
"16","2022-05-13","133818821327.180"
"2","2022-05-16","28327356.000"
"8","2022-05-16","73860148.540"
"64","2022-05-16","657680789.830"
"4","2022-05-16","298547121506.810"
"1","2022-05-16","316905465207.000"
"32","2022-05-16","31859903205.000"
"16","2022-05-16","138621983731.990"
"2","2022-05-17","23073094.000"
"8","2022-05-17","75080626.710"
"64","2022-05-17","635453032.570"
"4","2022-05-17","294726993881.960"
"1","2022-05-17","318060308706.000"
"32","2022-05-17","33454328071.000"
"16","2022-05-17","143483740278.660"
"2","2022-05-18","29435304.000"
"8","2022-05-18","88033429.960"
"64","2022-05-18","564558854.240"
"4","2022-05-18","291341594128.820"
"1","2022-05-18","308392560295.000"
"32","2022-05-18","30256742092.000"
"16","2022-05-18","140087067546.330"
"2","2022-05-19","35631974.000"
"8","2022-05-19","110997377.410"
"64","2022-05-19","493146487.690"
"4","2022-05-19","299838356068.170"
"1","2022-05-19","324361560434.000"
"32","2022-05-19","35414716281.000"
"16","2022-05-19","146753466659.850"
"2","2022-05-20","42657745.000"
"8","2022-05-20","107842504.060"
"64","2022-05-20","365277616.860"
"4","2022-05-20","346787680094.070"
"1","2022-05-20","376677017804.000"
"32","2022-05-20","38339562828.000"
"16","2022-05-20","158478835984.490"
"2","2022-05-23","43877363.000"
"8","2022-05-23","90639558.910"
"64","2022-05-23","306557726.550"
"4","2022-05-23","329485224282.110"
"1","2022-05-23","345138560994.000"
"32","2022-05-23","35743893068.000"
"16","2022-05-23","148953905928.610"
"2","2022-05-24","34069129.000"
"8","2022-05-24","99759274.710"
"64","2022-05-24","607573220.870"
"4","2022-05-24","372094625183.770"
"1","2022-05-24","397740698538.000"
"32","2022-05-24","40634755595.000"
"16","2022-05-24","179651005632.180"
"2","2022-05-25","30573647.000"
"64","2022-05-25","349859469.670"
"8","2022-05-25","80775587.970"
"4","2022-05-25","288801059067.280"
"1","2022-05-25","313461264339.000"
"32","2022-05-25","28654570958.000"
"16","2022-05-25","130997622448.370"
